product_id,product_name,category,cost_price,current_price,competitor_price,historical_avg_price,delivery_cost,sales_volume_30d
PRD02678,Produit SPO-2678,Sport,73.93,92.38,91.92,87.79,0.0,219
PRD02679,Produit BEA-2679,Beauté,433.0,571.27,560.05,597.58,0.0,127
PRD02680,Produit BEA-2680,Beauté,731.02,1408.66,986.63,1039.41,0.0,142
PRD02681,Produit INF-2681,Informatique,313.44,610.47,386.71,421.64,0.0,403
PRD02682,Produit BEA-2682,Beauté,664.5,840.38,758.3,818.44,0.0,182
PRD02683,Produit JEU-2683,Jeux vidéo,111.29,137.53,141.41,143.18,0.0,396
PRD02684,Produit INF-2684,Informatique,748.64,922.01,1083.19,961.01,0.0,403
PRD02685,Produit SPO-2685,Sport,602.38,558.64,787.34,825.83,0.0,42
PRD02686,Produit MAI-2686,Maison,753.36,959.16,829.84,963.42,0.0,478
PRD02687,Produit BEA-2687,Beauté,542.91,758.55,832.25,726.29,0.0,209
PRD02688,Produit TÉL-2688,Téléphonie,293.91,413.28,393.4,396.27,0.0,424
PRD02689,Produit MAI-2689,Maison,750.85,870.76,814.84,905.3,0.0,47
PRD02690,Produit JOU-2690,Jouets,224.08,257.17,247.78,266.84,0.0,311
PRD02691,Produit JEU-2691,Jeux vidéo,269.08,355.36,392.08,353.03,0.0,219
PRD02692,Produit MAI-2692,Maison,562.14,339.47,770.17,665.98,0.0,366
PRD02693,Produit JEU-2693,Jeux vidéo,613.43,678.76,716.65,688.54,0.0,195
PRD02694,Produit JEU-2694,Jeux vidéo,743.88,1049.63,1010.65,1081.85,0.0,471
PRD02695,Produit JEU-2695,Jeux vidéo,167.82,197.93,189.75,202.52,0.0,171
PRD02696,Produit SPO-2696,Sport,639.41,911.32,814.27,921.86,0.0,236
PRD02697,Produit JEU-2697,Jeux vidéo,592.14,800.04,941.37,778.56,0.0,456
PRD02698,Produit JEU-2698,Jeux vidéo,55.72,76.17,81.76,74.36,0.0,174
PRD02699,Produit JOU-2699,Jouets,312.84,366.18,314.71,374.38,0.0,433
PRD02700,Produit TÉL-2700,Téléphonie,229.8,271.62,293.85,279.84,0.0,499
PRD02701,Produit INF-2701,Informatique,247.07,316.85,318.91,304.69,0.0,31
PRD02702,Produit ELE-2702,Electroménager,786.44,912.46,1086.19,883.93,0.0,223
PRD02703,Produit JOU-2703,Jouets,516.01,622.77,707.89,634.01,0.0,53
PRD02704,Produit INF-2704,Informatique,575.55,697.86,635.03,690.11,0.0,422
PRD02705,Produit JEU-2705,Jeux vidéo,781.41,903.21,995.37,908.93,0.0,468
PRD02706,Produit TÉL-2706,Téléphonie,304.88,357.26,364.39,361.36,0.0,185
PRD02707,Produit MAI-2707,Maison,642.46,884.02,809.29,908.44,0.0,491
PRD02708,Produit TÉL-2708,Téléphonie,350.45,406.0,444.39,418.41,0.0,233
PRD02709,Produit JOU-2709,Jouets,696.28,603.89,804.98,755.84,0.0,316
PRD02710,Produit JEU-2710,Jeux vidéo,148.62,242.72,168.87,197.03,0.0,230
PRD02711,Produit TÉL-2711,Téléphonie,758.41,1093.32,1176.75,1052.16,0.0,109
PRD02712,Produit BEA-2712,Beauté,178.92,217.55,233.27,224.99,0.0,474
PRD02713,Produit TÉL-2713,Téléphonie,264.35,301.76,271.71,312.18,0.0,366
PRD02714,Produit JEU-2714,Jeux vidéo,606.17,417.96,765.86,772.01,0.0,99
PRD02715,Produit SPO-2715,Sport,318.04,450.73,475.55,435.43,0.0,199
PRD02716,Produit BEA-2716,Beauté,488.53,671.45,603.35,642.58,0.0,210
PRD02717,Produit TÉL-2717,Téléphonie,358.44,472.38,542.51,475.92,0.0,220
PRD02718,Produit ELE-2718,Electroménager,595.18,547.98,619.21,690.9,0.0,402
PRD02719,Produit ELE-2719,Electroménager,186.52,240.55,213.13,244.89,0.0,324
PRD02720,Produit TÉL-2720,Téléphonie,51.47,58.26,51.89,59.3,0.0,149
PRD02721,Produit SPO-2721,Sport,243.44,325.63,336.97,329.34,0.0,162
PRD02722,Produit MAI-2722,Maison,382.08,517.25,551.93,536.73,0.0,393
PRD02723,Produit JEU-2723,Jeux vidéo,138.58,199.24,197.51,196.81,0.0,142
PRD02724,Produit ELE-2724,Electroménager,287.06,341.93,325.19,355.68,0.0,257
PRD02725,Produit MAI-2725,Maison,322.99,499.35,405.0,340.83,0.0,244
PRD02726,Produit TÉL-2726,Téléphonie,50.63,94.07,57.12,62.83,0.0,489
PRD02727,Produit JOU-2727,Jouets,468.73,802.84,598.78,626.02,0.0,149
PRD02728,Produit MAI-2728,Maison,708.05,974.73,841.86,983.89,0.0,111
PRD02729,Produit BEA-2729,Beauté,125.64,146.72,125.43,139.86,0.0,98
PRD02730,Produit INF-2730,Informatique,480.26,572.28,557.22,576.14,0.0,102
PRD02731,Produit ELE-2731,Electroménager,533.47,682.53,626.69,669.38,0.0,210
PRD02732,Produit TÉL-2732,Téléphonie,338.37,411.36,388.29,427.29,0.0,494
PRD02733,Produit JOU-2733,Jouets,562.37,787.98,896.19,790.6,0.0,11
PRD02734,Produit JEU-2734,Jeux vidéo,331.53,419.66,380.65,423.35,0.0,380
PRD02735,Produit JOU-2735,Jouets,406.19,789.47,629.46,585.46,0.0,225
PRD02736,Produit SPO-2736,Sport,10.85,14.14,15.36,14.51,6.4,445
PRD02737,Produit BEA-2737,Beauté,554.92,760.56,733.37,755.87,0.0,300
PRD02738,Produit TÉL-2738,Téléphonie,530.77,645.65,672.31,644.16,0.0,441
PRD02739,Produit JEU-2739,Jeux vidéo,35.53,49.42,49.69,50.15,6.31,147
PRD02740,Produit SPO-2740,Sport,297.76,517.92,318.73,345.47,0.0,178
PRD02741,Produit SPO-2741,Sport,783.33,1011.38,1180.8,969.78,0.0,6
PRD02742,Produit TÉL-2742,Téléphonie,339.49,398.87,418.56,391.34,0.0,151
PRD02743,Produit BEA-2743,Beauté,404.05,511.7,592.59,525.94,0.0,322
PRD02744,Produit MAI-2744,Maison,728.39,882.34,1004.4,860.93,0.0,69
PRD02745,Produit MAI-2745,Maison,575.22,686.44,602.64,661.09,0.0,352
PRD02746,Produit SPO-2746,Sport,467.75,672.83,620.72,653.92,0.0,52
PRD02747,Produit MAI-2747,Maison,639.25,738.99,665.71,752.22,0.0,161
PRD02748,Produit INF-2748,Informatique,692.17,952.12,1086.15,962.97,0.0,416
PRD02749,Produit SPO-2749,Sport,368.23,531.89,612.66,541.91,0.0,92
PRD02750,Produit SPO-2750,Sport,382.71,423.65,438.39,416.11,0.0,150
PRD02751,Produit JEU-2751,Jeux vidéo,311.91,243.29,371.79,436.22,0.0,57
PRD02752,Produit MAI-2752,Maison,773.53,919.36,825.09,914.93,0.0,195
PRD02753,Produit BEA-2753,Beauté,559.25,623.1,707.06,623.95,0.0,324
PRD02754,Produit SPO-2754,Sport,71.16,88.31,103.78,92.27,0.0,481
PRD02755,Produit JOU-2755,Jouets,691.05,986.35,907.26,1033.62,0.0,207
PRD02756,Produit BEA-2756,Beauté,387.05,427.35,364.91,434.25,0.0,423
PRD02757,Produit INF-2757,Informatique,59.66,77.9,75.24,81.37,0.0,302
PRD02758,Produit JEU-2758,Jeux vidéo,442.03,563.8,485.25,566.14,0.0,298
PRD02759,Produit TÉL-2759,Téléphonie,336.65,473.22,539.37,464.1,0.0,444
PRD02760,Produit BEA-2760,Beauté,702.81,793.75,811.24,779.07,0.0,425
PRD02761,Produit SPO-2761,Sport,167.18,223.78,240.49,225.1,0.0,61
PRD02762,Produit INF-2762,Informatique,662.04,885.83,880.53,895.13,0.0,194
PRD02763,Produit ELE-2763,Electroménager,448.36,598.19,580.8,594.58,0.0,54
PRD02764,Produit INF-2764,Informatique,48.42,69.23,64.23,71.89,0.0,362
PRD02765,Produit INF-2765,Informatique,777.62,1079.4,1208.59,1071.49,0.0,48
PRD02766,Produit JEU-2766,Jeux vidéo,412.53,459.84,502.81,449.42,0.0,105
PRD02767,Produit TÉL-2767,Téléphonie,236.25,298.83,291.73,284.13,0.0,432
PRD02768,Produit ELE-2768,Electroménager,378.18,468.67,451.04,490.72,0.0,77
PRD02769,Produit MAI-2769,Maison,687.0,830.27,706.09,857.2,0.0,374
PRD02770,Produit MAI-2770,Maison,247.4,405.32,271.46,314.82,0.0,416
PRD02771,Produit BEA-2771,Beauté,158.18,255.4,208.58,201.72,0.0,283
PRD02772,Produit INF-2772,Informatique,107.61,134.65,138.7,138.83,0.0,56
PRD02773,Produit JOU-2773,Jouets,241.8,348.85,349.61,363.92,0.0,168
PRD02774,Produit JEU-2774,Jeux vidéo,625.14,707.05,805.77,698.99,0.0,375
PRD02775,Produit JOU-2775,Jouets,379.94,540.57,554.82,543.54,0.0,375
PRD02776,Produit JEU-2776,Jeux vidéo,185.85,235.67,232.03,226.21,0.0,206
PRD02777,Produit MAI-2777,Maison,137.12,180.77,163.86,189.18,0.0,259
PRD02778,Produit BEA-2778,Beauté,269.52,374.78,426.22,392.96,0.0,275
PRD02779,Produit BEA-2779,Beauté,752.24,922.37,970.04,949.03,0.0,372
PRD02780,Produit BEA-2780,Beauté,277.71,347.32,306.46,345.73,0.0,344
PRD02781,Produit ELE-2781,Electroménager,790.56,982.93,1058.73,982.59,0.0,162
PRD02782,Produit TÉL-2782,Téléphonie,390.76,481.09,480.5,477.98,0.0,243
PRD02783,Produit ELE-2783,Electroménager,147.44,209.95,238.08,205.61,0.0,249
PRD02784,Produit SPO-2784,Sport,713.46,991.8,1162.01,994.56,0.0,308
PRD02785,Produit SPO-2785,Sport,370.98,422.23,447.63,403.38,0.0,38
PRD02786,Produit JOU-2786,Jouets,569.19,647.65,716.34,679.51,0.0,308
PRD02787,Produit TÉL-2787,Téléphonie,787.05,983.62,855.56,976.15,0.0,120
PRD02788,Produit MAI-2788,Maison,44.89,50.93,53.28,53.11,0.0,85
PRD02789,Produit TÉL-2789,Téléphonie,81.87,107.8,120.13,110.22,0.0,98
PRD02790,Produit JEU-2790,Jeux vidéo,577.76,664.59,680.45,650.63,0.0,373
PRD02791,Produit SPO-2791,Sport,229.05,293.83,310.8,285.66,0.0,245
PRD02792,Produit INF-2792,Informatique,151.52,167.05,194.55,175.33,0.0,494
PRD02793,Produit INF-2793,Informatique,36.29,43.94,40.4,45.14,3.47,347
PRD02794,Produit MAI-2794,Maison,22.37,29.91,26.45,29.16,6.68,393
PRD02795,Produit JEU-2795,Jeux vidéo,620.72,787.95,860.22,753.87,0.0,207
PRD02796,Produit JOU-2796,Jouets,111.87,161.36,183.63,164.54,0.0,112
PRD02797,Produit ELE-2797,Electroménager,376.84,529.81,608.05,519.37,0.0,470
PRD02798,Produit JEU-2798,Jeux vidéo,486.69,596.52,641.01,579.9,0.0,82
PRD02799,Produit INF-2799,Informatique,345.54,385.6,440.21,394.66,0.0,64
PRD02800,Produit INF-2800,Informatique,26.55,37.06,40.59,37.72,3.63,0
PRD02801,Produit JOU-2801,Jouets,627.88,890.92,784.53,889.26,0.0,436
PRD02802,Produit SPO-2802,Sport,13.36,18.53,20.69,19.35,4.86,173
PRD02803,Produit JEU-2803,Jeux vidéo,610.7,699.12,638.14,711.68,0.0,249
PRD02804,Produit JEU-2804,Jeux vidéo,715.18,1036.49,966.85,1077.27,0.0,409
PRD02805,Produit INF-2805,Informatique,349.11,415.62,410.69,402.76,0.0,225
PRD02806,Produit ELE-2806,Electroménager,430.76,385.14,559.76,571.16,0.0,385
PRD02807,Produit MAI-2807,Maison,384.2,544.72,524.34,523.18,0.0,283
PRD02808,Produit BEA-2808,Beauté,314.42,371.8,338.06,364.53,0.0,83
PRD02809,Produit MAI-2809,Maison,710.5,1007.41,959.92,1054.94,0.0,489
PRD02810,Produit JEU-2810,Jeux vidéo,715.68,1235.57,741.01,904.8,0.0,238
PRD02811,Produit MAI-2811,Maison,271.97,392.11,398.2,402.32,0.0,410
PRD02812,Produit INF-2812,Informatique,493.98,592.01,662.46,593.26,0.0,27
PRD02813,Produit INF-2813,Informatique,741.89,1063.65,1225.1,1093.52,0.0,379
PRD02814,Produit JOU-2814,Jouets,769.84,589.51,979.37,865.86,0.0,286
PRD02815,Produit JEU-2815,Jeux vidéo,409.62,552.27,549.93,524.85,0.0,430
PRD02816,Produit JOU-2816,Jouets,365.0,469.48,519.08,469.55,0.0,390
PRD02817,Produit JEU-2817,Jeux vidéo,226.56,377.51,272.97,289.95,0.0,327
PRD02818,Produit BEA-2818,Beauté,767.3,904.05,786.02,882.87,0.0,479
PRD02819,Produit BEA-2819,Beauté,118.54,159.67,173.5,154.93,0.0,458
PRD02820,Produit SPO-2820,Sport,465.96,543.67,585.58,531.37,0.0,303
PRD02821,Produit JEU-2821,Jeux vidéo,229.63,297.03,335.81,300.7,0.0,281
PRD02822,Produit ELE-2822,Electroménager,226.81,269.59,287.29,260.05,0.0,182
PRD02823,Produit MAI-2823,Maison,326.95,636.83,424.4,479.33,0.0,344
PRD02824,Produit JEU-2824,Jeux vidéo,799.04,886.95,1018.76,880.09,0.0,134
PRD02825,Produit TÉL-2825,Téléphonie,48.7,56.97,60.93,56.13,0.0,467
PRD02826,Produit SPO-2826,Sport,464.94,550.86,623.94,567.78,0.0,360
PRD02827,Produit TÉL-2827,Téléphonie,70.64,87.94,98.58,87.99,0.0,56
PRD02828,Produit INF-2828,Informatique,127.84,151.04,144.13,149.2,0.0,114
PRD02829,Produit BEA-2829,Beauté,354.45,450.85,394.99,467.9,0.0,185
PRD02830,Produit MAI-2830,Maison,410.82,577.35,526.41,569.74,0.0,477
PRD02831,Produit JEU-2831,Jeux vidéo,210.74,404.72,250.93,294.55,0.0,375
PRD02832,Produit TÉL-2832,Téléphonie,256.58,334.32,312.65,334.46,0.0,0
PRD02833,Produit MAI-2833,Maison,74.14,83.86,84.77,81.41,0.0,337
PRD02834,Produit INF-2834,Informatique,246.06,330.43,385.74,334.16,0.0,455
PRD02835,Produit BEA-2835,Beauté,773.41,895.8,1034.83,876.57,0.0,28
PRD02836,Produit ELE-2836,Electroménager,756.04,1039.73,1145.27,1003.04,0.0,231
PRD02837,Produit SPO-2837,Sport,271.23,375.24,276.49,308.77,0.0,149
PRD02838,Produit MAI-2838,Maison,458.83,571.69,554.25,556.92,0.0,479
PRD02839,Produit MAI-2839,Maison,728.13,890.26,969.33,911.32,0.0,423
PRD02840,Produit ELE-2840,Electroménager,9.92,11.33,12.43,14.36,5.67,189
PRD02841,Produit MAI-2841,Maison,649.49,743.21,840.11,770.09,0.0,269
PRD02842,Produit INF-2842,Informatique,758.95,985.1,1152.67,962.46,0.0,247
PRD02843,Produit INF-2843,Informatique,77.6,89.22,86.89,90.66,0.0,385
PRD02844,Produit ELE-2844,Electroménager,133.35,101.16,197.01,174.74,0.0,418
PRD02845,Produit SPO-2845,Sport,768.79,1089.2,982.32,1102.57,0.0,326
PRD02846,Produit JEU-2846,Jeux vidéo,432.34,541.34,591.03,562.3,0.0,194
PRD02847,Produit TÉL-2847,Téléphonie,16.29,20.7,17.75,19.75,5.11,380
PRD02848,Produit JEU-2848,Jeux vidéo,209.82,298.91,269.85,313.41,0.0,254
PRD02849,Produit MAI-2849,Maison,362.71,465.12,510.92,480.33,0.0,78
PRD02850,Produit TÉL-2850,Téléphonie,555.86,706.31,776.34,724.79,0.0,362
PRD02851,Produit JOU-2851,Jouets,587.86,459.49,822.61,780.29,0.0,97
PRD02852,Produit ELE-2852,Electroménager,796.36,1068.1,1086.34,1096.97,0.0,149
PRD02853,Produit ELE-2853,Electroménager,233.57,265.66,288.56,278.8,0.0,273
PRD02854,Produit SPO-2854,Sport,432.88,600.57,673.14,616.8,0.0,301
PRD02855,Produit TÉL-2855,Téléphonie,428.99,537.28,638.43,529.31,0.0,337
PRD02856,Produit INF-2856,Informatique,327.49,368.53,427.87,372.73,0.0,446
PRD02857,Produit TÉL-2857,Téléphonie,139.48,191.81,216.38,188.68,0.0,122
PRD02858,Produit MAI-2858,Maison,782.08,963.47,1053.23,1008.76,0.0,97
PRD02859,Produit INF-2859,Informatique,683.39,775.74,815.27,806.78,0.0,163
PRD02860,Produit BEA-2860,Beauté,401.17,530.28,473.12,533.87,0.0,45
PRD02861,Produit BEA-2861,Beauté,484.58,682.31,619.5,701.5,0.0,358
PRD02862,Produit JOU-2862,Jouets,185.67,207.15,297.84,272.66,0.0,238
PRD02863,Produit BEA-2863,Beauté,437.31,793.46,709.94,611.53,0.0,229
PRD02864,Produit ELE-2864,Electroménager,557.5,582.17,833.47,788.78,0.0,292
PRD02865,Produit TÉL-2865,Téléphonie,414.56,456.33,457.97,455.5,0.0,243
PRD02866,Produit BEA-2866,Beauté,792.28,1310.5,839.31,1003.48,0.0,17
PRD02867,Produit JEU-2867,Jeux vidéo,491.02,680.79,656.63,672.56,0.0,170
PRD02868,Produit SPO-2868,Sport,299.92,368.36,367.34,376.06,0.0,359
PRD02869,Produit JEU-2869,Jeux vidéo,618.86,454.83,827.29,803.17,0.0,156
PRD02870,Produit BEA-2870,Beauté,140.52,184.39,216.71,177.22,0.0,203
PRD02871,Produit JOU-2871,Jouets,310.69,381.45,338.75,366.46,0.0,145
PRD02872,Produit SPO-2872,Sport,280.83,397.81,410.38,382.66,0.0,478
PRD02873,Produit MAI-2873,Maison,348.29,444.46,435.03,423.68,0.0,142
PRD02874,Produit JEU-2874,Jeux vidéo,626.51,791.08,946.55,793.69,0.0,186
PRD02875,Produit JOU-2875,Jouets,389.92,793.96,650.73,574.75,0.0,487
PRD02876,Produit TÉL-2876,Téléphonie,636.24,809.76,812.65,779.53,0.0,121
PRD02877,Produit TÉL-2877,Téléphonie,463.31,538.57,646.23,544.59,0.0,349
PRD02878,Produit JEU-2878,Jeux vidéo,276.95,354.38,364.98,357.84,0.0,99
PRD02879,Produit BEA-2879,Beauté,648.93,898.71,816.47,866.99,0.0,283
PRD02880,Produit JOU-2880,Jouets,194.44,266.75,278.64,264.19,0.0,436
PRD02881,Produit TÉL-2881,Téléphonie,183.38,252.33,234.46,258.77,0.0,14
PRD02882,Produit MAI-2882,Maison,406.08,547.32,587.12,520.87,0.0,383
PRD02883,Produit INF-2883,Informatique,212.38,169.14,297.48,243.6,0.0,42
PRD02884,Produit BEA-2884,Beauté,12.22,17.13,19.27,17.98,3.85,288
PRD02885,Produit JOU-2885,Jouets,520.4,735.17,695.18,752.34,0.0,385
PRD02886,Produit MAI-2886,Maison,411.32,480.4,458.25,478.68,0.0,186
PRD02887,Produit JOU-2887,Jouets,359.19,411.51,359.76,416.85,0.0,7
PRD02888,Produit SPO-2888,Sport,773.74,1115.32,1059.61,1153.93,0.0,111
PRD02889,Produit MAI-2889,Maison,459.1,644.54,568.75,666.6,0.0,32
PRD02890,Produit BEA-2890,Beauté,691.43,976.74,1000.97,959.62,0.0,418
PRD02891,Produit SPO-2891,Sport,115.86,94.53,179.39,163.25,0.0,401
PRD02892,Produit BEA-2892,Beauté,457.52,590.01,656.63,598.16,0.0,89
PRD02893,Produit TÉL-2893,Téléphonie,695.04,921.79,802.73,882.33,0.0,495
PRD02894,Produit INF-2894,Informatique,468.57,604.87,586.11,631.83,0.0,148
PRD02895,Produit BEA-2895,Beauté,575.82,643.72,612.09,639.39,0.0,447
PRD02896,Produit BEA-2896,Beauté,300.77,409.33,362.87,404.04,0.0,411
PRD02897,Produit TÉL-2897,Téléphonie,78.5,100.23,97.91,104.31,0.0,211
PRD02898,Produit ELE-2898,Electroménager,369.03,489.59,467.44,470.9,0.0,115
PRD02899,Produit TÉL-2899,Téléphonie,318.61,406.52,435.82,387.79,0.0,172
PRD02900,Produit SPO-2900,Sport,694.31,883.26,1023.84,899.6,0.0,19
PRD02901,Produit TÉL-2901,Téléphonie,198.98,230.84,232.96,228.19,0.0,378
PRD02902,Produit TÉL-2902,Téléphonie,773.55,926.36,1029.49,950.86,0.0,131
PRD02903,Produit INF-2903,Informatique,766.72,886.02,798.4,847.79,0.0,291
PRD02904,Produit TÉL-2904,Téléphonie,201.87,235.88,274.38,233.14,0.0,353
PRD02905,Produit JOU-2905,Jouets,281.7,405.8,366.6,395.06,0.0,236
PRD02906,Produit BEA-2906,Beauté,716.97,827.09,758.64,846.91,0.0,76
PRD02907,Produit JOU-2907,Jouets,773.46,923.7,819.56,898.5,0.0,222
PRD02908,Produit INF-2908,Informatique,357.53,467.19,447.75,465.23,0.0,435
PRD02909,Produit JEU-2909,Jeux vidéo,260.19,341.78,356.59,352.68,0.0,125
PRD02910,Produit ELE-2910,Electroménager,423.24,488.37,583.99,508.66,0.0,38
PRD02911,Produit JOU-2911,Jouets,551.78,760.24,857.31,777.16,0.0,326
PRD02912,Produit INF-2912,Informatique,222.41,305.77,300.62,303.61,0.0,208
PRD02913,Produit SPO-2913,Sport,590.5,698.6,734.61,703.63,0.0,105
PRD02914,Produit JEU-2914,Jeux vidéo,46.07,55.33,59.1,56.38,0.0,139
PRD02915,Produit INF-2915,Informatique,44.19,63.12,71.83,65.49,0.0,248
PRD02916,Produit INF-2916,Informatique,312.1,433.5,480.21,450.34,0.0,54
PRD02917,Produit ELE-2917,Electroménager,286.01,384.46,403.4,401.03,0.0,117
PRD02918,Produit BEA-2918,Beauté,255.93,288.89,313.22,297.87,0.0,349
PRD02919,Produit JOU-2919,Jouets,395.36,492.77,547.5,475.37,0.0,175
PRD02920,Produit SPO-2920,Sport,259.98,336.87,302.04,345.21,0.0,353
PRD02921,Produit MAI-2921,Maison,157.85,183.99,169.3,189.78,0.0,469
PRD02922,Produit JOU-2922,Jouets,251.03,315.51,344.22,327.43,0.0,212
PRD02923,Produit MAI-2923,Maison,780.05,1022.15,1173.07,1065.57,0.0,264
PRD02924,Produit INF-2924,Informatique,331.84,403.05,400.33,403.42,0.0,139
PRD02925,Produit TÉL-2925,Téléphonie,358.55,492.41,587.43,500.05,0.0,464
PRD02926,Produit SPO-2926,Sport,463.35,645.98,597.94,614.3,0.0,463
PRD02927,Produit JEU-2927,Jeux vidéo,786.76,954.55,950.58,961.5,0.0,324
PRD02928,Produit TÉL-2928,Téléphonie,197.07,363.51,269.81,273.88,0.0,338
PRD02929,Produit TÉL-2929,Téléphonie,546.62,621.1,730.17,649.81,0.0,440
PRD02930,Produit JOU-2930,Jouets,574.21,799.99,759.9,832.13,0.0,283
PRD02931,Produit SPO-2931,Sport,487.82,562.68,570.99,579.43,0.0,272
PRD02932,Produit BEA-2932,Beauté,75.42,85.15,77.96,81.38,0.0,21
PRD02933,Produit INF-2933,Informatique,543.11,719.42,742.76,712.37,0.0,418
PRD02934,Produit INF-2934,Informatique,55.96,70.8,81.43,72.19,0.0,368
PRD02935,Produit INF-2935,Informatique,478.93,679.01,649.41,647.07,0.0,186
PRD02936,Produit INF-2936,Informatique,592.97,1061.25,824.98,708.42,0.0,206
PRD02937,Produit JOU-2937,Jouets,172.72,207.35,242.38,215.38,0.0,146
PRD02938,Produit MAI-2938,Maison,674.09,1228.52,752.65,827.81,0.0,494
PRD02939,Produit INF-2939,Informatique,29.13,36.69,40.9,35.04,6.8,433
PRD02940,Produit MAI-2940,Maison,675.83,583.35,774.87,831.53,0.0,153
PRD02941,Produit MAI-2941,Maison,370.96,498.13,453.98,520.37,0.0,107
PRD02942,Produit BEA-2942,Beauté,177.98,243.09,257.77,251.22,0.0,315
PRD02943,Produit INF-2943,Informatique,111.35,155.73,170.83,163.12,0.0,299
PRD02944,Produit ELE-2944,Electroménager,762.88,1098.93,1085.93,1126.79,0.0,439
PRD02945,Produit JEU-2945,Jeux vidéo,62.77,74.91,64.7,74.44,0.0,482
PRD02946,Produit TÉL-2946,Téléphonie,163.28,220.53,257.59,230.38,0.0,298
PRD02947,Produit MAI-2947,Maison,281.52,348.52,385.38,345.96,0.0,150
PRD02948,Produit SPO-2948,Sport,498.09,665.94,629.37,655.96,0.0,457
PRD02949,Produit SPO-2949,Sport,438.12,554.92,568.18,552.05,0.0,405
PRD02950,Produit JEU-2950,Jeux vidéo,104.89,151.86,130.56,156.63,0.0,174
PRD02951,Produit SPO-2951,Sport,235.33,318.9,308.93,332.22,0.0,54
PRD02952,Produit ELE-2952,Electroménager,194.81,279.24,288.42,275.27,0.0,266
PRD02953,Produit SPO-2953,Sport,174.77,243.32,250.87,242.4,0.0,310
PRD02954,Produit TÉL-2954,Téléphonie,331.86,469.92,433.67,488.64,0.0,153
PRD02955,Produit TÉL-2955,Téléphonie,564.71,782.15,877.46,746.72,0.0,384
PRD02956,Produit MAI-2956,Maison,177.88,224.25,214.07,230.62,0.0,499
PRD02957,Produit INF-2957,Informatique,296.51,352.29,371.01,350.68,0.0,483
PRD02958,Produit BEA-2958,Beauté,315.78,485.16,366.95,383.5,0.0,189
PRD02959,Produit ELE-2959,Electroménager,781.28,864.94,863.91,860.35,0.0,148
PRD02960,Produit MAI-2960,Maison,763.96,980.46,904.6,972.49,0.0,7
PRD02961,Produit ELE-2961,Electroménager,641.11,818.55,877.12,839.56,0.0,147
PRD02962,Produit INF-2962,Informatique,197.12,253.07,252.81,263.9,0.0,172
PRD02963,Produit JOU-2963,Jouets,59.09,85.14,72.85,85.07,0.0,80
PRD02964,Produit SPO-2964,Sport,256.94,364.6,313.5,376.73,0.0,78
PRD02965,Produit SPO-2965,Sport,217.1,251.1,254.84,256.92,0.0,468
PRD02966,Produit BEA-2966,Beauté,407.21,500.51,457.53,492.04,0.0,320
PRD02967,Produit INF-2967,Informatique,623.29,778.11,820.72,784.9,0.0,59
PRD02968,Produit MAI-2968,Maison,687.37,842.84,836.83,856.9,0.0,450
PRD02969,Produit BEA-2969,Beauté,676.67,933.45,1007.24,888.97,0.0,94
PRD02970,Produit INF-2970,Informatique,290.94,373.4,441.86,369.51,0.0,311
PRD02971,Produit JEU-2971,Jeux vidéo,551.35,474.19,742.01,752.2,0.0,127
PRD02972,Produit TÉL-2972,Téléphonie,253.7,354.81,399.37,359.68,0.0,121
PRD02973,Produit BEA-2973,Beauté,53.42,73.83,82.21,72.61,0.0,286
PRD02974,Produit BEA-2974,Beauté,562.74,413.57,756.4,628.93,0.0,340
PRD02975,Produit MAI-2975,Maison,12.81,17.29,15.99,16.79,5.04,86
PRD02976,Produit ELE-2976,Electroménager,330.3,210.04,471.4,409.6,0.0,381
PRD02977,Produit JEU-2977,Jeux vidéo,266.86,321.07,374.67,311.22,0.0,80
PRD02978,Produit MAI-2978,Maison,556.24,621.6,613.81,598.92,0.0,21
PRD02979,Produit INF-2979,Informatique,614.17,780.33,748.99,769.72,0.0,251
PRD02980,Produit INF-2980,Informatique,246.76,302.13,357.48,305.36,0.0,189
PRD02981,Produit INF-2981,Informatique,650.24,772.5,826.32,745.18,0.0,311
PRD02982,Produit JOU-2982,Jouets,238.66,320.55,315.18,305.94,0.0,85
PRD02983,Produit INF-2983,Informatique,359.83,492.72,555.36,469.79,0.0,483
PRD02984,Produit ELE-2984,Electroménager,582.98,691.23,661.21,675.15,0.0,378
PRD02985,Produit JEU-2985,Jeux vidéo,555.87,621.08,566.27,601.83,0.0,455
PRD02986,Produit SPO-2986,Sport,789.96,1103.62,1148.19,1107.95,0.0,366
PRD02987,Produit TÉL-2987,Téléphonie,184.0,203.04,212.82,202.14,0.0,7
PRD02988,Produit ELE-2988,Electroménager,531.54,888.44,864.54,745.73,0.0,317
